1_двигатель_включен,1_ручной_тормоз,1_фары_включены,1_тип_кузова,1_привод,1_топливо,1_уровень_топлива,1_скоростной_режим,1_скорость,1_угол_поворота,1_дистанция_до_объекта,1_температура_двигателя,2_двигатель_включен,2_ручной_тормоз,2_фары_включены,2_тип_кузова,2_привод,2_топливо,2_уровень_топлива,2_скоростной_режим,2_скорость,2_угол_поворота,2_дистанция_до_объекта,2_температура_двигателя,collision
1,1,1,грузовик,задний,бензин,низкий,быстро,169.921098401582,96.62022341504411,8.952302894274462,93.59933194115571,1,1,1,хэтчбек,полный,дизель,высокий,нормально,60.684174538139324,114.93871852180848,15.336683063337123,92.40080407462116,нет
1,0,0,хэтчбек,полный,бензин,низкий,медленно,91.33334134962008,-59.22267600024095,15.882242597306876,79.30585910361668,0,0,1,хэтчбек,задний,дизель,высокий,нормально,46.66491398947814,68.78804062123558,94.88124353902616,92.17452350821611,нет
1,1,1,седан,полный,дизель,низкий,быстро,94.87460745530585,-61.995982841002885,30.925798068996652,84.81427282733856,0,1,0,седан,полный,бензин,низкий,быстро,39.46644316512866,36.18876721571999,78.4088717308218,87.89866409410874,нет
1,1,1,седан,задний,бензин,средний,медленно,97.31989792411375,-26.39602036059125,57.94628320808234,98.31377003960594,0,1,0,седан,передний,дизель,высокий,быстро,148.29808360911477,-73.36184372452747,14.8573016835743,72.85281502282952,нет
0,1,1,внедорожник,задний,бензин,средний,нормально,53.8980448779415,125.91571192956366,4.146471859420997,94.70495570751768,0,0,0,грузовик,полный,бензин,низкий,быстро,58.48514518945935,30.33236223654623,77.56829811935062,81.95983528781578,нет
0,1,1,хэтчбек,передний,электро,средний,быстро,126.7071931531919,-95.68569198129134,111.23415037590793,104.5669374215544,0,0,0,хэтчбек,полный,электро,средний,нормально,151.8795311522272,62.46634782811827,17.895709224970457,89.21040504920042,нет
0,0,0,хэтчбек,полный,дизель,высокий,быстро,68.89193227900176,4.211917932227067,146.55948280957688,92.7830798150837,0,0,0,хэтчбек,полный,бензин,низкий,нормально,170.88099025889804,31.904269286442855,56.72006658909455,77.79536301176057,нет
0,1,1,внедорожник,задний,бензин,средний,нормально,53.8980448779415,125.91571192956366,4.146471859420997,94.70495570751768,1,1,1,грузовик,задний,бензин,низкий,быстро,169.921098401582,96.62022341504411,8.952302894274462,93.59933194115571,нет
0,0,1,хэтчбек,задний,дизель,высокий,нормально,46.66491398947814,68.78804062123558,94.88124353902616,92.17452350821611,0,1,0,седан,полный,бензин,низкий,быстро,39.46644316512866,36.18876721571999,78.4088717308218,87.89866409410874,нет
1,1,1,грузовик,задний,бензин,низкий,быстро,169.921098401582,96.62022341504411,8.952302894274462,93.59933194115571,0,0,0,грузовик,полный,бензин,высокий,быстро,4.241067815082111,-118.14603789637813,65.55625807098896,95.75143051287996,нет
1,1,1,седан,полный,гибрид,низкий,медленно,111.97993104396656,-120.33218185749465,9.35648162357359,84.01371274916647,1,1,0,седан,полный,гибрид,средний,быстро,136.7286273037024,64.00970498934504,127.69787559437162,78.78523856970268,нет
0,1,1,внедорожник,задний,бензин,средний,нормально,53.8980448779415,125.91571192956366,4.146471859420997,94.70495570751768,0,0,1,грузовик,полный,дизель,средний,медленно,39.252245481635754,-102.2644794788316,1.3496328996954874,90.90561402293997,нет
0,1,0,грузовик,полный,дизель,средний,нормально,27.721677674319544,-127.9815777996966,88.54585387572452,92.44980652768629,1,0,0,седан,полный,дизель,средний,медленно,115.34873842690286,-56.97371026064371,10.023843260811432,85.43080747613112,нет
1,0,0,хэтчбек,полный,бензин,низкий,медленно,91.33334134962008,-59.22267600024095,15.882242597306876,79.30585910361668,1,1,0,грузовик,передний,дизель,низкий,нормально,100.8055391587465,-148.51525639183413,88.56124100404853,97.77523422417859,нет
0,0,0,внедорожник,передний,дизель,средний,нормально,108.26258844721153,70.06276003265725,7.478559263800531,87.33414522776977,0,0,0,хэтчбек,задний,бензин,низкий,нормально,22.143878105346282,-38.41323557963949,23.01843689821535,86.80630485441272,нет
1,0,1,внедорожник,передний,электро,высокий,быстро,151.41721320854228,-11.770161578086629,8.376455921640884,77.13697308678128,1,0,0,хэтчбек,полный,бензин,низкий,медленно,91.33334134962008,-59.22267600024095,15.882242597306876,79.30585910361668,нет
1,0,1,седан,задний,дизель,средний,нормально,166.8224779088309,-84.70110385905082,60.14025195616547,96.32624322077524,1,0,1,внедорожник,передний,электро,высокий,быстро,151.41721320854228,-11.770161578086629,8.376455921640884,77.13697308678128,нет
1,1,0,грузовик,полный,бензин,средний,нормально,103.49406210842761,-21.84663729791646,6.2703592854878325,94.6566890791405,1,0,1,грузовик,передний,гибрид,средний,нормально,123.66552821058082,62.87465825592216,44.638161837914375,99.76926887201489,нет
1,1,1,грузовик,задний,бензин,низкий,быстро,169.921098401582,96.62022341504411,8.952302894274462,93.59933194115571,1,1,1,седан,задний,бензин,средний,медленно,97.31989792411375,-26.39602036059125,57.94628320808234,98.31377003960594,нет
1,0,0,седан,передний,электро,низкий,быстро,86.21930357929426,109.1011299999559,16.92806156855258,92.93356001247514,0,0,0,седан,полный,электро,средний,нормально,162.4409060557015,-161.6057150157167,21.280004811131555,95.31146319344256,нет
0,0,1,хэтчбек,задний,дизель,высокий,нормально,46.66491398947814,68.78804062123558,94.88124353902616,92.17452350821611,0,0,0,грузовик,полный,дизель,низкий,быстро,99.9652156755,-11.096146039633226,109.00656414073684,97.86024739703285,нет
1,0,0,хэтчбек,полный,дизель,высокий,медленно,78.14434244947326,87.49846233870346,75.15323936685171,74.55901516460165,1,1,0,грузовик,передний,дизель,низкий,нормально,100.8055391587465,-148.51525639183413,88.56124100404853,97.77523422417859,нет
1,1,1,грузовик,задний,бензин,низкий,быстро,169.921098401582,96.62022341504411,8.952302894274462,93.59933194115571,1,0,1,внедорожник,передний,дизель,высокий,нормально,64.01291659829873,-66.08566534449854,11.622971675705427,89.34439364691931,нет
1,1,1,седан,полный,бензин,средний,нормально,175.52372639147603,-75.29224299481412,41.18035399788883,91.71852080147642,0,0,1,грузовик,полный,дизель,средний,медленно,39.252245481635754,-102.2644794788316,1.3496328996954874,90.90561402293997,нет
1,0,0,седан,полный,дизель,средний,медленно,115.34873842690286,-56.97371026064371,10.023843260811432,85.43080747613112,1,1,0,грузовик,задний,бензин,низкий,нормально,93.64137913160044,117.70601560879737,16.736041142360804,99.57612342095068,нет
1,0,0,хэтчбек,полный,дизель,высокий,медленно,78.14434244947326,87.49846233870346,75.15323936685171,74.55901516460165,0,0,1,седан,передний,дизель,низкий,быстро,158.26759182459656,88.70600527864661,1.4714249839571303,76.41136522336926,нет
0,1,0,седан,полный,бензин,низкий,быстро,39.46644316512866,36.18876721571999,78.4088717308218,87.89866409410874,0,0,0,грузовик,полный,бензин,низкий,быстро,58.48514518945935,30.33236223654623,77.56829811935062,81.95983528781578,да
1,1,1,седан,полный,дизель,низкий,быстро,94.87460745530585,-61.995982841002885,30.925798068996652,84.81427282733856,0,0,0,седан,передний,дизель,низкий,нормально,113.63355176530618,154.93324009333764,28.418999167171076,91.87693732730558,нет
0,0,0,седан,полный,гибрид,высокий,нормально,135.0165675287115,-73.02321156845237,6.042765592658815,75.6092067485474,0,1,1,седан,полный,электро,средний,нормально,173.56664013226236,-165.96440829575926,45.00949517233128,100.45122879183123,нет
