time_left,ct_score,t_score,map,ct_health,t_health,ct_armor,t_armor,ct_money,t_money,ct_helmets,t_helmets,ct_defuse_kits,ct_players_alive,t_players_alive,health_lead,armor_lead,money_lead,helmets_lead,players_alive_lead,KMeans_Cluster,DBSCAN_Cluster,GaussianMixture_Cluster,CustomKMeans_Cluster
169.97,5,4,2,500,500,0,464,24050,22350,0,5,0,5,5,2,1,0,1,2,1,-1,1,1
175.0,0,0,3,500,500,200,400,2700,450,0,0,0,5,5,2,1,0,2,2,1,-1,1,1
94.94,4,5,5,500,500,500,500,7100,6800,5,3,4,5,5,2,2,0,0,2,1,-1,1,1
106.92,10,12,4,500,500,200,460,14450,36200,0,5,1,5,5,2,1,1,1,2,1,-1,1,1
54.95,21,20,1,475,396,491,394,17750,32700,5,4,5,5,4,0,0,1,0,0,1,-1,0,1
114.95,0,4,2,500,500,200,457,13550,24300,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
27.21,6,8,2,200,111,146,174,6600,1300,2,2,2,2,2,0,1,0,2,2,0,-1,0,0
60.43,12,4,3,466,338,488,290,750,450,5,3,1,5,4,0,0,0,0,0,0,-1,0,0
69.96,10,6,2,352,471,200,494,400,1100,1,5,0,4,5,1,1,1,1,1,1,-1,0,1
86.94,3,2,1,500,500,491,500,20450,300,5,4,5,5,5,2,1,0,0,2,1,-1,1,1
174.91,10,7,2,500,500,95,0,19950,13550,1,0,0,5,5,2,0,0,0,2,1,-1,1,1
108.41,8,4,3,500,500,0,484,10600,20900,0,4,0,5,5,2,1,1,1,2,1,-1,1,1
44.93,1,5,5,446,252,490,236,2200,25200,1,3,3,5,3,0,0,1,1,0,0,-1,0,0
32.59,1,4,2,100,385,100,400,3750,3400,0,4,0,1,4,1,1,0,1,1,0,-1,0,0
91.61,11,12,1,500,475,495,472,9000,13250,5,5,4,5,5,0,0,1,2,2,1,-1,0,1
114.95,1,1,1,500,500,500,484,500,2300,2,5,0,5,5,2,0,1,1,2,1,-1,1,1
68.41,2,10,2,500,400,500,398,550,25350,2,4,2,5,4,0,0,1,1,0,0,-1,0,0
96.89,3,8,7,300,500,200,466,6350,23500,1,5,0,3,5,1,1,1,1,1,1,-1,0,1
114.91,5,1,1,500,500,492,300,7650,9600,5,2,5,5,5,2,0,1,0,2,1,-1,1,1
169.95,14,14,4,500,500,196,0,26450,21750,2,0,2,5,5,2,0,0,0,2,1,-1,1,1
94.9,12,5,5,500,500,500,426,600,7200,2,5,1,5,5,2,0,1,1,2,1,-1,1,1
24.4,12,9,1,148,54,192,168,1750,650,2,1,1,2,2,0,0,0,0,2,0,-1,0,0
66.91,15,13,5,403,85,458,190,19700,150,5,2,4,5,2,0,0,0,0,0,0,-1,0,0
34.95,8,10,5,444,421,496,400,1300,9050,5,1,4,5,5,0,0,1,0,2,1,-1,0,1
54.78,4,7,7,500,500,0,433,11400,21900,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
174.91,7,10,2,500,500,299,0,18500,23200,3,0,0,5,5,2,0,1,0,2,1,-1,1,1
17.48,0,3,1,186,143,196,214,350,10600,1,3,0,2,3,0,1,1,1,1,0,-1,0,0
54.91,1,0,6,407,42,445,0,1400,1900,5,0,1,5,1,0,0,1,0,0,0,-1,0,0
174.95,6,8,2,500,500,0,89,21450,21150,0,1,0,5,5,2,1,0,1,2,1,-1,1,1
174.95,8,1,4,500,500,257,0,75450,35050,3,0,3,5,5,2,0,0,0,2,1,-1,1,1
174.95,3,2,4,500,500,337,0,33600,21650,4,0,3,5,5,2,0,0,0,2,1,-1,1,1
94.96,2,2,4,500,500,500,0,5900,7900,5,0,5,5,5,2,0,1,0,2,1,-1,1,1
94.88,7,8,3,500,500,495,400,31600,1350,5,4,5,5,5,2,0,0,0,2,1,-1,1,1
167.0,9,1,6,500,500,500,389,35900,7800,5,4,5,5,5,2,0,0,0,2,1,-1,1,1
166.84,3,10,1,500,500,498,500,4400,11450,2,4,2,5,5,2,1,1,1,2,1,-1,1,1
66.96,6,7,4,400,100,400,99,4250,2150,4,1,3,4,1,0,0,0,0,0,0,-1,0,0
86.89,15,16,3,500,400,500,400,3000,21100,1,4,4,5,4,0,0,1,1,0,1,-1,0,1
33.88,0,0,3,300,366,300,282,750,1050,0,0,0,3,4,1,0,1,2,1,0,-1,0,0
74.95,5,13,3,400,400,400,399,400,4450,1,4,0,4,4,2,0,1,1,2,1,-1,0,1
174.95,9,11,3,500,500,0,243,29400,33350,0,3,0,5,5,2,1,1,1,2,1,-1,1,1
166.91,14,6,1,500,500,0,89,14350,19150,0,1,0,5,5,2,1,1,1,2,1,-1,1,1
94.94,10,9,7,500,500,0,478,16450,6300,0,5,0,5,5,2,1,0,1,2,1,-1,1,1
54.95,3,9,1,419,312,474,357,22350,7000,5,4,3,5,4,0,0,0,0,0,0,-1,0,0
169.94,13,6,4,500,500,183,0,38050,23750,2,0,2,5,5,2,0,0,0,2,1,-1,1,1
30.81,7,13,6,89,127,100,191,1200,1100,1,2,0,1,2,1,1,0,1,1,0,-1,0,0
94.91,4,5,3,500,500,484,500,16750,2750,5,4,5,5,5,2,1,0,0,2,1,-1,1,1
114.9,2,4,1,500,500,480,400,4000,2250,5,2,3,5,5,2,0,0,0,2,1,-1,1,1
174.95,11,5,1,500,500,100,0,17900,10650,0,0,1,5,5,2,0,0,2,2,1,-1,1,1
106.92,2,1,3,500,500,452,472,2350,4450,4,5,2,5,5,2,1,1,1,2,1,-1,1,1
114.94,4,12,4,500,500,400,500,3150,550,2,5,0,5,5,2,1,0,1,2,1,-1,1,1
74.95,14,6,4,400,500,396,499,1650,14500,2,4,2,4,5,1,1,1,1,1,1,-1,0,1
174.94,5,4,1,500,500,300,0,32350,25650,3,0,2,5,5,2,0,0,0,2,1,-1,1,1
89.22,0,0,1,500,500,200,400,300,600,0,0,0,5,5,2,1,1,2,2,1,-1,1,1
54.95,8,5,6,100,110,0,169,2950,3400,0,2,0,1,2,1,1,1,1,1,0,-1,0,0
74.95,11,8,4,500,455,499,383,7400,7400,4,1,3,5,5,0,0,2,0,2,1,-1,0,1
94.95,1,0,2,500,500,500,400,500,500,5,4,1,5,5,2,0,2,0,2,1,-1,1,1
67.21,11,15,4,500,500,488,500,23100,700,5,5,5,5,5,2,1,0,2,2,1,-1,1,1
89.96,7,11,1,474,445,498,449,950,15400,4,5,1,5,5,0,0,1,1,2,1,-1,0,1
89.95,8,6,2,348,131,338,176,7750,500,4,2,4,4,2,0,0,0,0,0,0,-1,0,0
74.94,13,6,7,500,500,0,500,10400,3100,0,5,0,5,5,2,1,0,1,2,1,-1,1,1
109.9,12,4,7,500,500,400,500,950,1050,2,5,0,5,5,2,1,1,1,2,1,-1,1,1
107.09,6,9,7,500,500,400,300,700,650,0,0,1,5,5,2,0,0,2,2,1,-1,1,1
39.09,3,0,1,200,354,181,196,6600,9400,2,1,2,2,4,1,1,1,0,1,0,-1,0,0
54.95,6,4,3,467,305,489,0,8850,7950,5,0,4,5,4,0,0,0,0,0,0,-1,0,0
94.95,12,10,4,500,500,491,400,13200,9150,5,3,5,5,5,2,0,0,0,2,1,-1,1,1
30.27,11,8,5,100,323,100,375,50,3350,0,4,0,1,4,1,1,1,1,1,0,-1,0,0
26.19,6,6,1,264,7,293,0,2800,2750,3,0,3,3,1,0,0,0,0,0,0,-1,0,0
114.95,2,5,1,500,500,0,500,14200,14150,0,5,0,5,5,2,1,0,1,2,1,-1,1,1
74.91,8,15,6,500,494,500,467,250,23250,0,5,0,5,5,0,0,1,1,2,1,-1,0,1
169.92,5,14,4,500,500,200,400,24850,32200,0,4,0,5,5,2,1,1,1,2,1,-1,1,1
74.94,0,0,2,300,345,100,200,250,1100,0,0,1,3,4,1,1,1,2,1,0,-1,0,0
93.04,7,0,5,468,472,465,500,45850,300,5,5,5,5,5,1,1,0,2,2,1,-1,0,1
94.91,9,5,3,400,324,400,367,500,4350,1,4,0,4,4,0,0,1,1,2,0,-1,0,0
106.88,11,13,4,500,500,491,415,8950,10100,3,5,3,5,5,2,0,1,1,2,1,-1,1,1
68.69,7,3,2,448,400,493,377,11700,7950,5,4,3,5,4,0,0,0,0,0,0,-1,0,0
74.93,6,10,1,300,378,200,478,1250,2100,2,5,0,3,5,1,1,1,1,1,0,-1,0,0
113.72,7,8,5,500,500,400,300,650,450,0,0,0,5,5,2,0,0,2,2,1,-1,1,1
94.92,0,1,4,500,500,300,500,1200,750,3,5,0,5,5,2,1,0,1,2,1,-1,1,1
86.91,13,13,3,500,431,0,465,11250,20500,0,5,0,5,5,0,1,1,1,2,1,-1,0,1
74.94,9,5,6,200,232,200,287,4450,1050,2,2,2,2,3,1,1,0,2,1,0,-1,0,0
69.95,6,15,3,100,248,100,286,350,5200,1,3,0,1,3,1,1,1,1,1,0,-1,0,0
60.88,5,2,2,400,398,400,398,2600,2950,2,4,2,4,4,0,0,1,1,2,0,-1,0,0
74.84,0,1,6,500,434,500,497,400,800,0,5,1,5,5,0,0,1,1,2,1,-1,0,1
14.94,6,10,4,200,278,200,471,100,1900,2,5,0,2,5,1,1,1,1,1,0,-1,0,0
34.95,3,1,1,500,398,500,393,1350,7050,1,4,0,5,4,0,0,1,1,0,0,-1,0,0
157.66,8,3,3,500,500,497,400,22950,12400,5,3,5,5,5,2,0,0,0,2,1,-1,1,1
19.9,3,4,1,134,370,92,343,5500,6450,1,4,1,2,4,1,1,1,1,1,0,-1,0,0
9.95,13,13,2,97,198,100,355,1100,5750,1,4,0,1,4,1,1,1,1,1,0,-1,0,0
89.91,5,15,6,444,500,499,497,550,3000,3,5,0,5,5,1,0,1,1,2,1,-1,0,1
110.31,0,0,6,500,500,400,400,600,550,0,0,0,5,5,2,2,0,2,2,1,-1,1,1
114.95,12,12,3,500,500,480,500,54100,1400,5,5,5,5,5,2,1,0,2,2,1,-1,1,1
94.95,3,1,1,486,457,488,484,23300,900,5,5,3,5,5,0,0,0,2,2,1,-1,0,1
174.95,9,9,3,500,500,490,0,21900,9600,5,0,3,5,5,2,0,0,0,2,1,-1,1,1
174.91,5,4,3,500,500,96,0,25450,50850,1,0,1,5,5,2,0,1,0,2,1,-1,1,1
94.9,5,8,3,400,468,400,418,900,58050,4,5,2,4,5,1,1,1,1,1,1,-1,0,1
160.35,3,13,3,500,500,500,500,700,850,1,5,0,5,5,2,2,1,1,2,1,-1,1,1
19.95,11,10,7,270,386,0,419,8350,8000,0,5,0,4,5,1,1,0,1,1,0,-1,0,0
96.87,4,9,2,405,386,400,471,250,25350,0,5,1,5,5,0,1,1,1,2,1,-1,0,1
94.96,12,7,3,500,500,500,500,4150,2400,2,5,2,5,5,2,2,0,1,2,1,-1,1,1
174.95,4,0,3,500,500,463,0,22150,29100,5,0,4,5,5,2,0,1,0,2,1,-1,1,1
161.38,3,12,4,500,500,400,300,650,1200,0,0,1,5,5,2,0,1,2,2,1,-1,1,1
114.96,0,2,1,500,500,0,469,13150,13800,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
34.95,11,13,4,400,224,200,220,7450,8600,1,3,0,4,3,0,1,1,1,0,0,-1,0,0
71.41,5,10,7,265,185,280,92,750,850,0,0,0,3,2,0,0,1,2,0,0,-1,0,0
69.9,6,8,2,373,282,365,391,31550,550,4,4,4,4,4,0,1,0,2,2,1,-1,0,1
94.95,1,5,1,400,401,300,429,10100,10900,0,5,0,4,5,1,1,1,1,1,1,-1,0,1
54.92,2,1,2,500,100,487,100,1950,150,2,1,3,5,1,0,0,0,0,0,0,-1,0,0
34.95,2,4,5,300,49,300,81,5850,2750,3,1,2,3,1,0,0,0,0,0,0,-1,0,0
175.0,2,4,1,500,500,181,332,11800,28700,0,4,0,5,5,2,1,1,1,2,1,-1,1,1
74.9,0,3,5,500,500,399,498,1750,13450,2,5,2,5,5,2,1,1,1,2,1,-1,1,1
175.0,6,3,1,500,500,400,96,10250,19000,2,0,2,5,5,2,0,1,0,2,1,-1,1,1
174.94,4,0,7,500,500,394,0,25600,26100,4,0,2,5,5,2,0,1,0,2,1,-1,1,1
74.95,7,4,3,500,500,472,500,53300,1650,5,5,4,5,5,2,1,0,2,2,1,-1,1,1
175.0,4,11,3,500,500,200,0,2700,4000,0,0,0,5,5,2,0,1,2,2,1,-1,1,1
158.11,8,7,7,500,500,400,400,700,500,0,0,1,5,5,2,2,0,2,2,1,-1,1,1
54.91,9,5,4,423,475,479,489,6650,2800,5,5,5,5,5,1,1,0,2,2,1,-1,0,1
94.91,3,0,4,500,500,500,100,2300,11700,5,1,1,5,5,2,0,1,0,2,1,-1,1,1
94.96,15,13,1,500,500,0,439,11750,12700,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
114.91,3,12,4,500,500,400,400,700,600,0,0,1,5,5,2,2,0,2,2,1,-1,1,1
94.91,9,7,7,407,298,383,299,1650,950,2,3,0,5,3,0,0,0,1,0,0,-1,0,0
29.16,8,8,5,199,127,199,183,1250,350,2,1,0,2,2,0,0,0,0,2,0,-1,0,0
174.38,9,6,6,500,500,300,400,450,700,0,0,0,5,5,2,1,1,2,2,1,-1,1,1
74.95,1,4,4,115,300,200,300,900,4450,2,3,1,2,3,1,1,1,1,1,0,-1,0,0
94.96,9,1,1,411,389,491,384,7800,6800,4,4,4,5,4,0,0,0,2,0,0,-1,0,0
175.0,4,6,4,500,500,444,500,24750,900,5,5,5,5,5,2,1,0,2,2,1,-1,1,1
161.43,8,11,1,500,500,498,500,24300,3050,5,5,5,5,5,2,1,0,2,2,1,-1,1,1
114.91,3,4,6,500,500,500,500,11550,3200,4,5,4,5,5,2,2,0,1,2,1,-1,1,1
94.92,5,11,1,429,392,400,491,350,900,3,5,0,5,5,0,1,1,1,2,1,-1,0,1
94.95,14,10,1,100,240,0,266,2200,7300,0,3,0,1,3,1,1,1,1,1,0,-1,0,0
94.95,2,7,1,421,500,300,459,11600,24850,1,5,0,5,5,1,1,1,1,2,1,-1,0,1
14.56,11,6,1,59,0,96,0,1750,0,0,0,1,1,0,0,0,0,2,0,0,-1,0,0
106.88,10,10,1,500,500,100,455,12450,28950,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
174.94,11,15,4,500,500,96,287,10200,28850,1,3,0,5,5,2,1,1,1,2,1,-1,1,1
74.95,3,9,1,419,312,474,357,22350,7000,5,4,3,5,4,0,0,0,0,0,0,-1,0,0
35.17,13,6,7,94,188,0,198,1850,950,0,2,0,1,2,1,1,0,1,1,0,-1,0,0
174.95,12,9,2,500,500,283,88,37050,23250,3,1,3,5,5,2,0,0,0,2,1,-1,1,1
100.23,1,7,4,500,452,500,483,2900,16400,3,5,4,5,5,0,0,1,1,2,1,-1,0,1
174.95,14,12,1,500,500,0,278,29650,46550,0,3,0,5,5,2,1,1,1,2,1,-1,1,1
34.97,3,5,4,300,396,295,398,4050,1150,3,4,2,3,4,1,1,0,1,1,0,-1,0,0
114.92,10,4,5,500,500,500,489,350,11850,2,5,1,5,5,2,0,1,1,2,1,-1,1,1
88.61,1,4,5,500,485,500,429,300,23750,1,5,0,5,5,0,0,1,1,2,1,-1,0,1
69.96,9,4,2,400,229,400,200,2900,500,4,2,4,4,3,0,0,0,0,0,0,-1,0,0
14.91,2,5,6,234,273,388,372,250,8150,2,4,0,4,4,1,0,1,1,2,0,-1,0,0
174.96,5,15,1,500,500,469,270,17300,11550,3,3,0,5,5,2,0,0,2,2,1,-1,1,1
74.95,3,6,3,400,352,394,399,12400,900,4,4,3,4,4,0,1,0,2,2,1,-1,0,1
17.84,7,8,1,284,470,295,292,450,1450,0,0,0,3,5,1,0,1,2,1,0,-1,0,0
174.94,5,14,3,500,500,0,282,15950,19650,0,3,0,5,5,2,1,1,1,2,1,-1,1,1
94.94,10,8,2,500,386,464,395,10500,8400,5,2,4,5,4,0,0,0,0,0,0,-1,0,0
74.92,12,13,1,500,438,475,495,12950,5750,5,5,5,5,5,0,1,0,2,2,1,-1,0,1
11.23,7,10,6,185,105,266,183,5300,4450,2,1,2,3,2,0,0,0,0,0,0,-1,0,0
8.77,1,5,4,11,0,91,0,200,0,0,0,0,1,0,0,0,0,2,0,0,-1,0,0
33.09,10,12,7,438,290,494,368,1750,28750,2,4,2,5,4,0,0,1,1,0,0,-1,0,0
174.91,17,18,2,500,500,0,261,43000,63800,0,3,0,5,5,2,1,1,1,2,1,-1,1,1
166.87,9,11,6,500,500,300,0,22750,12750,2,0,2,5,5,2,0,0,0,2,1,-1,1,1
74.47,4,6,5,399,311,400,380,1550,8300,1,4,0,4,4,0,0,1,1,2,0,-1,0,0
175.0,6,9,6,500,500,200,300,1200,550,0,0,1,5,5,2,1,0,2,2,1,-1,1,1
17.91,10,8,7,400,409,200,464,3800,4500,1,5,0,4,5,1,1,1,1,1,0,-1,0,0
64.97,6,9,6,184,11,190,82,600,1050,0,0,0,2,1,0,0,1,2,0,0,-1,0,0
34.91,3,4,6,500,500,500,500,11550,3200,4,5,4,5,5,2,2,0,1,2,1,-1,1,1
174.91,8,8,1,500,500,184,0,19750,15050,0,0,0,5,5,2,0,0,2,2,1,-1,1,1
114.91,13,7,1,500,500,486,0,9550,11450,4,0,4,5,5,2,0,1,0,2,1,-1,1,1
94.91,14,6,7,383,466,400,469,800,25900,1,5,1,4,5,1,1,1,1,1,1,-1,0,1
174.91,3,3,3,500,500,74,384,9800,26750,0,4,0,5,5,2,1,1,1,2,1,-1,1,1
104.9,14,14,6,500,500,463,500,32000,1050,5,5,5,5,5,2,1,0,2,2,1,-1,1,1
94.95,0,2,2,300,366,189,472,7400,13400,1,5,0,3,5,1,1,1,1,1,0,-1,0,0
94.91,13,9,2,500,490,486,496,13600,4850,5,4,5,5,5,0,1,0,0,2,1,-1,0,1
9.96,3,2,2,474,139,496,200,7250,0,3,1,5,5,2,0,0,0,0,0,0,-1,0,0
174.93,9,7,1,500,500,0,79,10450,18550,0,0,0,5,5,2,1,1,2,2,1,-1,1,1
15.39,1,3,1,157,186,0,183,5150,5700,0,2,0,2,2,1,1,1,1,2,0,-1,0,0
169.95,2,1,2,500,500,0,184,20800,18200,0,2,0,5,5,2,1,0,1,2,1,-1,1,1
14.96,8,11,1,391,90,484,285,6700,150,4,3,5,5,3,0,0,0,0,0,0,-1,0,0
54.84,8,1,1,373,259,400,414,25450,1650,4,5,4,4,5,0,1,0,1,1,0,-1,0,0
19.22,1,2,1,100,231,0,261,2450,11750,0,3,0,1,3,1,1,1,1,1,0,-1,0,0
74.95,2,2,3,449,197,457,0,7100,7400,5,0,2,5,3,0,0,1,0,0,0,-1,0,0
74.96,13,10,4,400,411,390,466,2400,12350,2,5,1,4,5,1,1,1,1,1,1,-1,0,1
74.95,2,4,4,496,469,500,488,7200,4450,3,5,3,5,5,0,0,0,1,2,1,-1,0,1
175.0,15,12,6,500,500,500,397,750,15150,1,4,1,5,5,2,0,1,1,2,1,-1,1,1
54.96,0,3,4,300,137,300,256,100,8700,1,3,2,3,3,0,0,1,1,2,0,-1,0,0
106.87,9,2,6,500,500,500,200,4450,12750,5,1,5,5,5,2,0,1,0,2,1,-1,1,1
35.59,3,0,4,471,364,426,388,18450,1350,5,4,3,5,4,0,0,0,0,0,0,-1,0,0
94.91,2,7,7,367,400,395,345,1350,26350,1,4,2,4,4,1,0,1,1,2,1,-1,0,1
17.3,2,7,7,300,345,294,457,6350,8550,2,5,3,3,5,1,1,1,1,1,0,-1,0,0
174.91,10,10,3,500,500,0,78,25850,18750,0,1,0,5,5,2,1,0,1,2,1,-1,1,1
74.97,1,8,1,252,260,288,248,7100,20750,0,3,0,3,3,1,0,1,1,2,0,-1,0,0
34.95,4,5,1,100,274,100,439,800,32750,1,5,1,1,5,1,1,1,1,1,0,-1,0,0
92.48,6,8,3,500,500,498,500,11900,9450,5,5,5,5,5,2,1,0,2,2,1,-1,1,1
32.28,6,0,3,178,74,184,96,10900,2150,2,1,2,2,1,0,0,0,0,0,0,-1,0,0
91.92,10,9,1,497,463,497,487,6900,3750,3,4,2,5,5,0,0,0,1,2,1,-1,0,1
73.98,5,5,5,392,471,0,484,10750,9450,0,5,0,4,5,1,1,0,1,1,1,-1,0,1
175.0,0,0,1,500,500,200,100,1900,1950,0,0,1,5,5,2,0,1,2,2,1,-1,1,1
26.85,6,8,6,179,218,287,291,650,15450,2,3,0,3,3,1,1,1,1,2,0,-1,0,0
74.91,6,3,7,480,133,457,241,36800,1050,5,3,5,5,3,0,0,0,0,0,0,-1,0,0
174.93,7,10,7,500,500,284,0,18500,13000,3,0,0,5,5,2,0,0,0,2,1,-1,1,1
167.01,11,4,1,500,500,400,200,1400,1100,0,0,0,5,5,2,0,0,2,2,1,-1,1,1
94.95,10,8,2,175,400,0,392,4550,12350,0,4,0,2,4,1,1,1,1,1,0,-1,0,0
174.91,2,8,2,500,500,100,276,18950,31500,1,3,1,5,5,2,1,1,1,2,1,-1,1,1
175.0,2,5,7,500,500,400,0,10250,19100,2,0,1,5,5,2,0,1,0,2,1,-1,1,1
54.91,6,3,1,445,200,492,200,1000,900,1,2,0,5,2,0,0,0,1,0,0,-1,0,0
54.95,0,2,1,84,227,100,276,2850,11650,1,3,0,1,3,1,1,1,1,1,0,-1,0,0
94.91,13,10,6,500,499,473,499,68550,800,5,5,5,5,5,0,1,0,2,2,1,-1,0,1
114.95,8,12,1,500,500,500,455,1250,21850,2,5,2,5,5,2,0,1,1,2,1,-1,1,1
6.86,3,13,6,191,100,196,96,350,4650,2,0,1,2,2,0,0,1,0,2,0,-1,0,0
171.46,2,9,5,500,500,200,495,20900,8750,2,5,0,5,5,2,1,0,1,2,1,-1,1,1
97.58,7,6,2,498,500,485,500,16100,4400,4,5,5,5,5,1,1,0,1,2,1,-1,0,1
13.09,2,1,7,100,192,84,178,350,6550,1,2,1,1,2,1,1,1,1,1,0,-1,0,0
94.92,9,3,3,500,400,500,390,1150,3050,2,4,2,5,4,0,0,1,1,0,0,-1,0,0
34.91,2,10,2,400,481,300,472,250,18000,0,5,0,4,5,1,1,1,1,1,1,-1,0,1
174.95,4,15,2,500,500,0,186,22900,34550,0,2,0,5,5,2,1,1,1,2,1,-1,1,1
114.91,5,2,6,500,500,400,381,1700,14900,1,4,0,5,5,2,0,1,1,2,1,-1,1,1
86.87,3,8,5,479,500,200,500,12450,4250,0,5,0,5,5,1,1,0,1,2,1,-1,0,1
94.7,1,5,5,500,489,500,500,6850,2700,4,5,3,5,5,0,2,0,1,2,1,-1,0,1
33.6,11,13,6,353,0,398,0,2950,0,3,0,3,4,0,0,0,0,0,0,0,-1,0,0
114.96,11,12,3,500,500,500,481,6950,15400,3,5,3,5,5,2,0,1,1,2,1,-1,1,1
114.92,4,8,6,500,500,500,500,7950,850,5,4,4,5,5,2,2,0,0,2,1,-1,1,1
28.59,9,13,5,233,115,296,185,1700,12250,3,2,2,3,2,0,0,1,0,0,0,-1,0,0
26.9,7,4,4,300,300,300,254,14950,6200,3,3,2,3,3,2,0,0,2,2,0,-1,0,0
114.93,4,2,4,500,500,500,100,2500,14400,5,0,1,5,5,2,0,1,0,2,1,-1,1,1
77.13,3,1,3,483,500,431,471,17900,1300,5,5,4,5,5,1,1,0,2,2,1,-1,0,1
174.95,5,8,3,500,500,394,0,39100,19200,3,0,4,5,5,2,0,0,0,2,1,-1,1,1
174.91,4,7,6,500,500,296,0,27250,39650,1,0,3,5,5,2,0,1,0,2,1,-1,1,1
39.68,8,15,5,315,201,385,258,950,10750,2,3,1,4,3,0,0,1,1,0,0,-1,0,0
34.96,13,6,2,482,436,452,475,23350,350,5,5,3,5,5,0,1,0,2,2,1,-1,0,1
174.92,13,13,1,500,500,299,0,19350,19250,1,0,1,5,5,2,0,0,0,2,1,-1,1,1
175.0,4,11,3,500,500,300,200,650,2700,0,0,1,5,5,2,0,1,2,2,1,-1,1,1
23.65,3,4,7,100,250,100,298,50,3000,1,3,0,1,3,1,1,1,1,1,0,-1,0,0
34.96,14,13,4,264,300,300,251,1600,17150,0,3,1,3,3,1,0,1,1,2,0,-1,0,0
175.0,5,8,2,500,500,500,293,900,33250,0,3,3,5,5,2,0,1,1,2,1,-1,1,1
54.93,3,3,6,266,390,300,397,9450,2300,2,4,3,3,4,1,1,0,1,1,0,-1,0,0
174.88,11,6,5,500,500,360,100,17550,10700,3,1,0,5,5,2,0,0,0,2,1,-1,1,1
35.73,3,0,4,329,200,393,200,3950,400,4,2,2,4,2,0,0,0,0,0,0,-1,0,0
54.95,9,13,2,430,400,481,400,20700,350,3,3,4,5,4,0,0,0,2,0,0,-1,0,0
74.93,2,15,3,428,227,470,300,1850,300,5,2,2,5,3,0,0,0,0,0,0,-1,0,0
174.94,6,1,4,500,500,267,0,22350,18400,3,0,3,5,5,2,0,0,0,2,1,-1,1,1
7.05,1,1,1,300,460,300,498,200,6150,0,5,0,3,5,1,1,1,1,1,0,-1,0,0
74.93,6,10,1,154,159,200,189,350,1200,2,2,0,2,3,1,0,1,2,1,0,-1,0,0
74.88,0,0,1,198,305,200,169,550,900,0,0,1,3,4,1,0,1,2,1,0,-1,0,0
94.95,6,11,3,500,500,400,480,1400,5150,1,5,0,5,5,2,1,1,1,2,1,-1,1,1
35.49,1,4,7,264,400,300,427,6100,40300,2,5,0,3,5,1,1,1,1,1,0,-1,0,0
14.93,7,4,3,172,70,0,84,4600,2100,0,1,0,2,1,0,1,0,1,0,0,-1,0,0
94.95,6,13,1,500,492,481,496,750,200,4,5,3,5,5,0,1,0,1,2,1,-1,0,1
54.91,19,21,6,200,119,200,164,1600,10300,0,2,2,2,2,0,0,1,1,2,0,-1,0,0
54.95,13,13,2,200,103,198,177,7150,3650,2,2,2,2,2,0,0,0,2,2,0,-1,0,0
54.93,1,0,1,500,500,500,500,800,400,5,5,2,5,5,2,2,0,2,2,1,-1,1,1
175.0,14,5,1,500,500,0,478,17900,4550,0,5,0,5,5,2,1,0,1,2,1,-1,1,1
19.25,1,10,1,104,159,200,288,2450,24900,1,3,1,2,3,1,1,1,1,1,0,-1,0,0
34.85,4,15,6,200,300,200,300,2700,3350,2,3,1,2,3,1,1,1,1,1,0,-1,0,0
69.96,8,13,2,400,500,385,500,21250,400,4,4,3,4,5,1,1,0,2,1,1,-1,0,1
54.94,4,2,1,300,407,300,450,6450,850,2,5,1,3,5,1,1,0,1,1,0,-1,0,0
29.9,15,11,2,400,305,400,343,200,8300,1,4,0,4,4,0,0,1,1,2,0,-1,0,0
95.21,11,4,3,456,487,289,293,450,450,0,0,1,5,5,1,1,2,2,2,1,-1,0,1
109.86,13,14,1,500,500,500,495,1150,19400,2,5,0,5,5,2,0,1,1,2,1,-1,1,1
111.41,0,0,7,500,500,400,200,700,500,0,0,1,5,5,2,0,0,2,2,1,-1,1,1
54.96,4,6,3,300,249,290,284,600,15950,2,3,1,3,3,0,0,1,1,2,0,-1,0,0
74.95,12,2,2,437,241,473,279,24800,500,5,3,5,5,3,0,0,0,0,0,0,-1,0,0
6.93,1,7,1,200,197,200,273,2750,12200,1,3,2,2,3,0,1,1,1,1,0,-1,0,0
54.9,14,6,5,499,400,469,400,23400,3500,5,3,5,5,4,0,0,0,0,0,0,-1,0,0
175.0,11,4,4,500,500,300,0,1350,4000,0,0,1,5,5,2,0,1,2,2,1,-1,1,1
54.93,7,4,6,300,453,300,483,11500,8950,3,5,0,3,5,1,1,0,1,1,0,-1,0,0
94.92,13,13,6,472,452,500,483,8850,17500,4,5,4,5,5,0,0,1,1,2,1,-1,0,1
174.91,2,1,2,500,500,200,377,16000,20100,2,4,0,5,5,2,1,1,1,2,1,-1,1,1
74.96,1,4,1,118,497,176,429,5450,30150,1,5,1,2,5,1,1,1,1,1,0,-1,0,0
174.95,4,2,1,500,500,83,200,19200,33550,1,3,1,5,5,2,1,1,1,2,1,-1,1,1
94.91,4,9,5,498,500,499,500,700,3000,0,5,1,5,5,1,1,1,1,2,1,-1,0,1
